session_id,date,day_index,device,user_type,arm,converted,page_load_ms
35828,2026-06-18,17,mobile,new,treatment,0,2950.8
35829,2026-06-18,17,desktop,returning,control,0,1071.2
35830,2026-06-18,17,mobile,returning,control,1,2227.6
35831,2026-06-18,17,mobile,returning,control,0,1759.6
35832,2026-06-18,17,desktop,new,control,0,724.5
35833,2026-06-18,17,desktop,returning,control,0,1429.9
35834,2026-06-18,17,desktop,returning,control,0,1356.1
35835,2026-06-18,17,mobile,new,treatment,0,3015.9
35836,2026-06-18,17,mobile,returning,treatment,0,1134.7
35837,2026-06-18,17,mobile,new,control,0,1652.2
35838,2026-06-18,17,mobile,new,treatment,0,1901.6
35839,2026-06-18,17,mobile,new,treatment,0,2125.4
35840,2026-06-18,17,mobile,new,treatment,0,2359.7
35841,2026-06-18,17,desktop,new,control,0,1407.1
35842,2026-06-18,17,desktop,returning,control,0,1434.9
35843,2026-06-18,17,mobile,returning,control,0,1475.2
35844,2026-06-18,17,desktop,new,control,0,1493.0
35845,2026-06-18,17,desktop,new,control,0,1639.4
35846,2026-06-18,17,mobile,returning,treatment,0,1698.7
35847,2026-06-18,17,desktop,new,control,0,1802.2
35848,2026-06-18,17,desktop,new,treatment,0,1483.5
35849,2026-06-18,17,mobile,returning,treatment,1,1895.5
35850,2026-06-18,17,desktop,returning,treatment,0,1624.9
35851,2026-06-18,17,mobile,returning,treatment,0,1942.2
35852,2026-06-18,17,desktop,new,control,0,1030.9
35853,2026-06-18,17,mobile,returning,control,0,3555.7
35854,2026-06-18,17,desktop,new,treatment,0,1628.7
35855,2026-06-18,17,desktop,new,treatment,0,2161.4
35856,2026-06-18,17,mobile,returning,control,0,1877.3
35857,2026-06-18,17,desktop,new,treatment,0,1361.1
35858,2026-06-18,17,desktop,new,control,0,2256.8
35859,2026-06-18,17,mobile,new,control,0,1950.6
35860,2026-06-18,17,mobile,returning,control,0,1154.0
35861,2026-06-18,17,desktop,returning,treatment,0,2001.1
35862,2026-06-18,17,mobile,returning,control,0,1991.5
35863,2026-06-18,17,mobile,returning,treatment,0,1633.3
35864,2026-06-18,17,desktop,new,control,0,1387.8
35865,2026-06-18,17,desktop,new,control,0,1025.0
35866,2026-06-18,17,mobile,new,control,0,2544.0
35867,2026-06-18,17,desktop,new,control,0,1455.6
35868,2026-06-18,17,desktop,returning,treatment,0,883.8
35869,2026-06-18,17,mobile,returning,treatment,0,2570.2
35870,2026-06-18,17,mobile,returning,control,0,1346.9
35871,2026-06-18,17,desktop,returning,treatment,0,1542.4
35872,2026-06-18,17,mobile,new,treatment,0,1998.3
35873,2026-06-18,17,desktop,returning,treatment,0,1578.8
35874,2026-06-18,17,mobile,new,treatment,0,2290.8
35875,2026-06-18,17,mobile,returning,control,1,1917.8
35876,2026-06-18,17,mobile,new,treatment,0,2230.6
35877,2026-06-18,17,desktop,returning,treatment,0,1435.3
35878,2026-06-18,17,mobile,new,treatment,0,1621.0
35879,2026-06-18,17,desktop,new,treatment,0,1721.7
35880,2026-06-18,17,desktop,returning,treatment,0,1546.5
35881,2026-06-18,17,mobile,returning,control,0,1828.3
35882,2026-06-18,17,mobile,returning,treatment,0,2058.2
35883,2026-06-18,17,desktop,returning,control,0,2939.4
35884,2026-06-18,17,desktop,returning,treatment,0,1381.5
35885,2026-06-18,17,mobile,new,treatment,0,1869.7
35886,2026-06-18,17,desktop,new,treatment,0,1278.5
35887,2026-06-18,17,mobile,returning,control,1,1903.3
35888,2026-06-18,17,mobile,returning,treatment,0,1857.7
35889,2026-06-18,17,desktop,returning,treatment,0,2019.2
35890,2026-06-18,17,mobile,new,treatment,1,3312.9
35891,2026-06-18,17,desktop,returning,control,0,1128.6
35892,2026-06-18,17,desktop,returning,control,0,1416.7
35893,2026-06-18,17,mobile,new,treatment,0,1516.0
35894,2026-06-18,17,mobile,new,treatment,0,2049.4
35895,2026-06-18,17,mobile,returning,control,0,2651.4
35896,2026-06-18,17,mobile,returning,control,0,1274.2
35897,2026-06-18,17,desktop,returning,treatment,0,1828.2
35898,2026-06-18,17,mobile,new,control,0,1374.1
35899,2026-06-18,17,desktop,returning,treatment,1,1216.9
35900,2026-06-18,17,desktop,new,treatment,0,1603.2
35901,2026-06-18,17,desktop,returning,control,1,1264.3
35902,2026-06-18,17,desktop,returning,treatment,0,987.1
35903,2026-06-18,17,desktop,returning,treatment,0,1408.4
35904,2026-06-18,17,desktop,new,control,0,1379.5
35905,2026-06-18,17,mobile,new,control,0,2355.2
35906,2026-06-18,17,desktop,returning,treatment,0,1259.0
35907,2026-06-18,17,desktop,returning,treatment,0,1194.9
35908,2026-06-18,17,mobile,returning,treatment,0,1612.6
35909,2026-06-18,17,mobile,returning,control,0,2016.8
35910,2026-06-18,17,desktop,returning,control,0,1295.1
35911,2026-06-18,17,mobile,new,control,0,1916.7
35912,2026-06-18,17,mobile,new,treatment,0,2286.2
35913,2026-06-18,17,desktop,returning,treatment,0,1218.3
35914,2026-06-18,17,mobile,returning,control,0,2691.3
35915,2026-06-18,17,mobile,returning,control,0,1957.5
35916,2026-06-18,17,desktop,returning,control,0,1928.3
35917,2026-06-18,17,desktop,returning,treatment,1,1778.1
35918,2026-06-18,17,desktop,returning,treatment,1,1377.1
35919,2026-06-18,17,mobile,returning,treatment,0,2519.6
35920,2026-06-18,17,desktop,returning,control,0,1581.0
35921,2026-06-18,17,mobile,returning,treatment,0,1872.3
35922,2026-06-18,17,mobile,new,control,0,2032.6
35923,2026-06-18,17,mobile,new,treatment,0,1432.5
35924,2026-06-18,17,mobile,returning,treatment,0,1557.6
35925,2026-06-18,17,desktop,new,treatment,0,1372.5
35926,2026-06-18,17,mobile,returning,treatment,0,1723.6
35927,2026-06-18,17,desktop,new,control,0,1657.7
35928,2026-06-18,17,desktop,new,control,1,1807.1
35929,2026-06-18,17,mobile,returning,control,0,1999.1
35930,2026-06-18,17,mobile,returning,treatment,0,1917.8
35931,2026-06-18,17,mobile,new,control,0,1910.4
35932,2026-06-18,17,mobile,new,control,0,2094.7
35933,2026-06-18,17,desktop,new,treatment,0,1576.2
35934,2026-06-18,17,mobile,new,control,0,2346.7
35935,2026-06-18,17,mobile,returning,control,0,1359.9
35936,2026-06-18,17,mobile,returning,treatment,0,1634.3
35937,2026-06-18,17,desktop,returning,control,0,1517.6
35938,2026-06-18,17,mobile,new,control,0,1974.2
35939,2026-06-18,17,mobile,returning,treatment,0,2174.4
35940,2026-06-18,17,desktop,returning,treatment,0,1574.6
35941,2026-06-18,17,mobile,returning,control,0,2045.8
35942,2026-06-18,17,desktop,new,treatment,0,1103.1
35943,2026-06-18,17,mobile,returning,control,0,2420.3
35944,2026-06-18,17,mobile,new,control,0,1667.4
35945,2026-06-18,17,desktop,returning,treatment,0,1721.4
35946,2026-06-18,17,desktop,returning,treatment,1,1690.0
35947,2026-06-18,17,mobile,new,control,0,1638.1
35948,2026-06-18,17,mobile,returning,treatment,0,2232.8
35949,2026-06-18,17,mobile,new,control,0,1540.3
35950,2026-06-18,17,mobile,returning,treatment,0,1768.2
35951,2026-06-18,17,mobile,returning,control,0,1549.7
35952,2026-06-18,17,mobile,returning,control,0,1515.8
35953,2026-06-18,17,desktop,returning,control,0,1482.7
35954,2026-06-18,17,mobile,new,treatment,0,2382.1
35955,2026-06-18,17,desktop,new,control,0,1499.2
35956,2026-06-18,17,desktop,returning,treatment,0,2206.4
35957,2026-06-18,17,desktop,new,control,1,1192.6
35958,2026-06-18,17,mobile,returning,treatment,0,3398.1
35959,2026-06-18,17,desktop,new,treatment,0,1642.4
35960,2026-06-18,17,mobile,returning,control,0,1817.7
35961,2026-06-18,17,desktop,new,treatment,0,1959.3
35962,2026-06-18,17,mobile,returning,treatment,1,2157.2
35963,2026-06-18,17,desktop,returning,control,0,1322.8
35964,2026-06-18,17,desktop,new,control,0,1468.1
35965,2026-06-18,17,desktop,returning,control,0,1751.7
35966,2026-06-18,17,desktop,returning,treatment,1,1606.9
35967,2026-06-18,17,desktop,returning,control,0,1141.4
35968,2026-06-18,17,desktop,returning,control,0,1669.4
35969,2026-06-18,17,mobile,new,treatment,1,2189.3
35970,2026-06-18,17,mobile,returning,control,1,2078.1
35971,2026-06-18,17,mobile,returning,control,0,2375.6
35972,2026-06-18,17,mobile,returning,treatment,0,1844.0
35973,2026-06-18,17,desktop,returning,control,0,1275.3
35974,2026-06-18,17,mobile,new,control,0,2256.4
35975,2026-06-18,17,mobile,returning,treatment,1,2478.3
35976,2026-06-18,17,mobile,returning,treatment,0,3112.8
35977,2026-06-18,17,desktop,returning,control,0,1554.3
35978,2026-06-18,17,desktop,new,treatment,0,1425.8
35979,2026-06-18,17,mobile,returning,treatment,0,1928.6
35980,2026-06-18,17,desktop,returning,control,0,1794.2
35981,2026-06-18,17,desktop,returning,treatment,0,1278.0
35982,2026-06-18,17,mobile,returning,control,0,1525.0
35983,2026-06-18,17,mobile,returning,control,0,1627.6
35984,2026-06-18,17,mobile,new,treatment,0,2380.9
35985,2026-06-18,17,desktop,returning,control,0,1786.1
35986,2026-06-18,17,desktop,new,treatment,0,1033.0
35987,2026-06-18,17,desktop,returning,control,0,1514.0
35988,2026-06-18,17,mobile,returning,control,0,2161.9
35989,2026-06-18,17,desktop,returning,control,0,992.4
35990,2026-06-18,17,mobile,returning,control,0,2091.0
35991,2026-06-18,17,mobile,returning,control,0,1817.4
35992,2026-06-18,17,mobile,returning,control,0,2144.0
35993,2026-06-18,17,desktop,returning,treatment,1,1382.7
35994,2026-06-18,17,mobile,new,treatment,0,3349.9
35995,2026-06-18,17,desktop,returning,control,0,1377.0
35996,2026-06-18,17,mobile,new,control,0,1025.5
35997,2026-06-18,17,desktop,new,control,0,849.8
35998,2026-06-18,17,mobile,returning,treatment,0,2580.9
35999,2026-06-18,17,desktop,new,treatment,0,1911.7
36000,2026-06-18,17,mobile,new,control,0,2291.3
36001,2026-06-18,17,desktop,new,control,0,1104.2
36002,2026-06-18,17,desktop,returning,control,0,947.4
36003,2026-06-18,17,mobile,returning,treatment,0,1723.9
36004,2026-06-18,17,mobile,returning,treatment,0,2212.3
36005,2026-06-18,17,desktop,returning,treatment,0,1126.5
36006,2026-06-18,17,mobile,returning,treatment,0,1591.8
36007,2026-06-18,17,mobile,returning,treatment,0,1919.0
36008,2026-06-18,17,desktop,new,control,0,1479.8
36009,2026-06-18,17,desktop,new,control,0,1303.5
36010,2026-06-18,17,desktop,new,treatment,0,1766.2
36011,2026-06-18,17,mobile,new,treatment,0,1871.7
36012,2026-06-18,17,desktop,new,control,0,1575.6
36013,2026-06-18,17,desktop,returning,control,0,1536.1
36014,2026-06-18,17,mobile,returning,treatment,0,1781.5
36015,2026-06-18,17,mobile,new,treatment,0,1918.6
36016,2026-06-18,17,mobile,new,control,1,1487.9
36017,2026-06-18,17,desktop,returning,treatment,0,1443.1
36018,2026-06-18,17,desktop,new,control,0,1834.5
36019,2026-06-18,17,desktop,new,treatment,0,1189.1
36020,2026-06-18,17,mobile,new,control,0,2106.2
36021,2026-06-18,17,desktop,new,treatment,0,1445.3
36022,2026-06-18,17,desktop,new,control,0,1116.7
36023,2026-06-18,17,desktop,new,control,0,1534.9
36024,2026-06-18,17,desktop,new,control,1,1646.9
36025,2026-06-18,17,mobile,new,treatment,0,2544.2
36026,2026-06-18,17,desktop,returning,treatment,0,1397.6
36027,2026-06-18,17,mobile,new,control,0,1742.5
36028,2026-06-18,17,mobile,new,treatment,1,1331.2
36029,2026-06-18,17,mobile,returning,treatment,0,1717.3
36030,2026-06-18,17,desktop,returning,treatment,0,1851.8
36031,2026-06-18,17,desktop,returning,control,0,1654.0
36032,2026-06-18,17,desktop,new,control,0,1117.9
36033,2026-06-18,17,mobile,new,control,1,1417.4
36034,2026-06-18,17,mobile,returning,treatment,0,1673.1
36035,2026-06-18,17,desktop,returning,treatment,0,1709.7
36036,2026-06-18,17,desktop,new,treatment,1,1277.4
36037,2026-06-18,17,mobile,returning,treatment,0,1954.5
36038,2026-06-18,17,desktop,returning,control,0,1890.9
36039,2026-06-18,17,mobile,returning,control,0,2538.1
36040,2026-06-18,17,desktop,returning,control,0,1535.2
36041,2026-06-18,17,desktop,returning,treatment,0,2018.0
36042,2026-06-18,17,mobile,new,treatment,0,2877.7
36043,2026-06-18,17,desktop,new,control,0,1413.8
36044,2026-06-18,17,desktop,new,control,0,1511.7
36045,2026-06-18,17,desktop,returning,treatment,0,1742.8
36046,2026-06-18,17,mobile,returning,treatment,0,3523.7
36047,2026-06-18,17,desktop,returning,treatment,0,1878.5
36048,2026-06-18,17,mobile,returning,control,0,1476.0
36049,2026-06-18,17,desktop,returning,control,0,1484.2
36050,2026-06-18,17,mobile,new,control,0,3328.7
36051,2026-06-18,17,desktop,returning,control,0,1304.9
36052,2026-06-18,17,mobile,new,control,0,1737.9
36053,2026-06-18,17,desktop,new,control,0,2382.8
36054,2026-06-18,17,mobile,new,treatment,0,1432.7
36055,2026-06-18,17,desktop,returning,treatment,0,1661.6
36056,2026-06-18,17,mobile,new,treatment,0,1986.3
36057,2026-06-18,17,desktop,new,control,0,1886.8
36058,2026-06-18,17,mobile,new,control,0,1699.6
36059,2026-06-18,17,mobile,returning,control,0,1657.8
36060,2026-06-18,17,desktop,new,treatment,0,1694.3
36061,2026-06-18,17,mobile,returning,treatment,0,1748.9
36062,2026-06-18,17,desktop,returning,control,0,1408.2
36063,2026-06-18,17,mobile,new,control,0,2115.6
36064,2026-06-18,17,mobile,new,treatment,0,2890.3
36065,2026-06-18,17,mobile,new,treatment,0,1453.0
36066,2026-06-18,17,mobile,returning,control,0,2393.7
36067,2026-06-18,17,desktop,returning,control,0,1142.9
36068,2026-06-18,17,desktop,returning,treatment,0,1390.3
36069,2026-06-18,17,desktop,new,control,0,1033.6
36070,2026-06-18,17,mobile,returning,treatment,0,1672.1
36071,2026-06-18,17,desktop,returning,treatment,0,1192.4
36072,2026-06-18,17,desktop,returning,control,0,1145.7
36073,2026-06-18,17,mobile,new,control,0,2483.5
36074,2026-06-18,17,desktop,new,treatment,0,1251.8
36075,2026-06-18,17,mobile,new,treatment,0,1560.6
36076,2026-06-18,17,mobile,returning,treatment,0,2336.8
36077,2026-06-18,17,desktop,returning,treatment,0,1253.2
36078,2026-06-18,17,desktop,new,control,0,1653.4
36079,2026-06-18,17,desktop,returning,control,0,1340.8
36080,2026-06-18,17,desktop,returning,control,0,977.5
36081,2026-06-18,17,mobile,returning,control,0,1561.3
36082,2026-06-18,17,mobile,returning,treatment,0,1887.3
36083,2026-06-18,17,desktop,new,treatment,0,2622.0
36084,2026-06-18,17,mobile,returning,treatment,0,1388.1
36085,2026-06-18,17,desktop,new,control,0,1553.2
36086,2026-06-18,17,mobile,new,treatment,0,1782.3
36087,2026-06-18,17,mobile,returning,treatment,0,2180.5
36088,2026-06-18,17,desktop,returning,control,1,1905.3
36089,2026-06-18,17,desktop,new,control,0,1754.2
36090,2026-06-18,17,mobile,new,control,0,2046.1
36091,2026-06-18,17,mobile,returning,treatment,0,2097.6
36092,2026-06-18,17,mobile,returning,control,0,1445.6
36093,2026-06-18,17,desktop,returning,control,1,1852.4
36094,2026-06-18,17,mobile,new,treatment,0,1904.0
36095,2026-06-18,17,desktop,returning,control,0,1414.2
36096,2026-06-18,17,mobile,returning,treatment,0,1729.4
36097,2026-06-18,17,mobile,returning,control,0,1488.9
36098,2026-06-18,17,mobile,returning,treatment,1,2170.6
36099,2026-06-18,17,mobile,returning,control,0,2127.1
36100,2026-06-18,17,mobile,returning,treatment,0,1868.6
36101,2026-06-18,17,mobile,new,control,0,1565.6
36102,2026-06-18,17,mobile,returning,treatment,0,1645.9
36103,2026-06-18,17,mobile,returning,treatment,0,2089.0
36104,2026-06-18,17,desktop,returning,control,0,1509.0
36105,2026-06-18,17,mobile,returning,treatment,0,2134.8
36106,2026-06-18,17,desktop,returning,treatment,1,1089.7
36107,2026-06-18,17,mobile,returning,treatment,1,2043.1
36108,2026-06-18,17,mobile,returning,control,0,1898.3
36109,2026-06-18,17,mobile,new,control,0,2245.4
36110,2026-06-18,17,desktop,returning,control,1,977.6
36111,2026-06-18,17,desktop,returning,control,0,1391.5
36112,2026-06-18,17,desktop,returning,treatment,0,1406.1
36113,2026-06-18,17,mobile,returning,control,0,2226.8
36114,2026-06-18,17,desktop,returning,treatment,0,1830.8
36115,2026-06-18,17,mobile,returning,control,0,2508.1
36116,2026-06-18,17,mobile,new,control,0,1715.7
36117,2026-06-18,17,mobile,returning,treatment,0,2508.9
36118,2026-06-18,17,mobile,new,treatment,0,1790.1
36119,2026-06-18,17,desktop,returning,control,0,857.9
36120,2026-06-18,17,desktop,returning,treatment,0,1729.2
36121,2026-06-18,17,desktop,new,control,0,1193.1
36122,2026-06-18,17,desktop,returning,control,0,975.9
36123,2026-06-18,17,desktop,new,control,0,1239.5
36124,2026-06-18,17,desktop,new,treatment,0,1003.4
36125,2026-06-18,17,desktop,returning,control,0,960.8
36126,2026-06-18,17,desktop,new,control,0,930.8
36127,2026-06-18,17,mobile,returning,control,0,1559.1
36128,2026-06-18,17,mobile,returning,control,0,2637.5
36129,2026-06-18,17,desktop,new,treatment,0,1265.2
36130,2026-06-18,17,desktop,returning,treatment,0,1692.1
36131,2026-06-18,17,mobile,returning,treatment,0,1895.1
36132,2026-06-18,17,mobile,returning,treatment,0,2297.5
36133,2026-06-18,17,mobile,new,treatment,0,1522.7
36134,2026-06-18,17,mobile,returning,treatment,0,2795.7
36135,2026-06-18,17,mobile,returning,control,0,2473.3
36136,2026-06-18,17,mobile,returning,treatment,0,2568.1
36137,2026-06-18,17,desktop,new,control,0,1142.5
36138,2026-06-18,17,mobile,new,treatment,0,1401.6
36139,2026-06-18,17,mobile,new,control,0,2102.2
36140,2026-06-18,17,desktop,returning,treatment,0,1871.7
36141,2026-06-18,17,desktop,returning,control,0,1274.9
36142,2026-06-18,17,mobile,returning,control,0,1809.7
36143,2026-06-18,17,mobile,new,treatment,0,1962.7
36144,2026-06-18,17,desktop,returning,control,0,1508.9
36145,2026-06-18,17,mobile,returning,control,1,2185.0
36146,2026-06-18,17,desktop,new,treatment,1,1121.6
36147,2026-06-18,17,desktop,new,control,0,1037.3
36148,2026-06-18,17,mobile,returning,control,0,2564.6
36149,2026-06-18,17,desktop,new,control,0,1254.6
36150,2026-06-18,17,desktop,new,control,0,1298.4
36151,2026-06-18,17,desktop,returning,treatment,0,1521.7
36152,2026-06-18,17,mobile,new,control,0,3029.0
36153,2026-06-18,17,mobile,returning,control,0,2756.8
36154,2026-06-18,17,mobile,returning,treatment,0,2579.1
36155,2026-06-18,17,mobile,returning,treatment,0,2231.6
36156,2026-06-18,17,mobile,returning,treatment,0,2083.4
36157,2026-06-18,17,mobile,new,treatment,0,1456.3
36158,2026-06-18,17,mobile,new,treatment,0,1418.7
36159,2026-06-18,17,mobile,returning,treatment,0,2470.1
36160,2026-06-18,17,desktop,returning,control,0,1089.1
36161,2026-06-18,17,desktop,new,treatment,0,1901.5
36162,2026-06-18,17,desktop,returning,treatment,0,1342.8
36163,2026-06-18,17,mobile,returning,control,0,2155.6
36164,2026-06-18,17,desktop,returning,treatment,1,1654.0
36165,2026-06-18,17,mobile,returning,control,0,2025.5
36166,2026-06-18,17,desktop,returning,control,0,1195.6
36167,2026-06-18,17,desktop,returning,control,0,1050.2
36168,2026-06-18,17,desktop,new,control,0,1432.6
36169,2026-06-18,17,mobile,new,control,0,1633.7
36170,2026-06-18,17,mobile,returning,treatment,0,2149.5
36171,2026-06-18,17,mobile,returning,control,0,3037.6
36172,2026-06-18,17,mobile,new,treatment,1,2113.8
36173,2026-06-18,17,desktop,new,control,0,1289.0
36174,2026-06-19,18,desktop,returning,treatment,0,2036.3
36175,2026-06-19,18,desktop,new,treatment,1,1301.3
36176,2026-06-19,18,mobile,returning,treatment,0,2463.6
36177,2026-06-19,18,mobile,new,treatment,0,1392.2
36178,2026-06-19,18,desktop,new,treatment,0,1146.5
36179,2026-06-19,18,desktop,returning,treatment,0,1589.3
36180,2026-06-19,18,mobile,returning,treatment,0,1968.1
36181,2026-06-19,18,mobile,new,treatment,1,4205.4
36182,2026-06-19,18,mobile,returning,control,0,1846.1
36183,2026-06-19,18,desktop,returning,control,0,1557.9
36184,2026-06-19,18,desktop,new,treatment,0,1337.2
36185,2026-06-19,18,mobile,returning,control,0,1604.4
36186,2026-06-19,18,mobile,returning,control,0,1864.9
36187,2026-06-19,18,desktop,new,control,0,1165.4
36188,2026-06-19,18,desktop,returning,control,0,1287.3
36189,2026-06-19,18,desktop,returning,control,0,1090.9
36190,2026-06-19,18,mobile,new,control,0,1947.9
36191,2026-06-19,18,desktop,returning,control,0,1587.0
36192,2026-06-19,18,mobile,returning,treatment,0,2369.3
36193,2026-06-19,18,desktop,new,treatment,0,1450.4
36194,2026-06-19,18,mobile,new,treatment,0,1776.7
36195,2026-06-19,18,desktop,new,control,0,1148.9
36196,2026-06-19,18,mobile,new,treatment,0,1356.2
36197,2026-06-19,18,desktop,new,treatment,0,1759.8
36198,2026-06-19,18,desktop,returning,control,0,1440.2
36199,2026-06-19,18,desktop,returning,treatment,0,1716.2
36200,2026-06-19,18,desktop,returning,control,0,1094.1
36201,2026-06-19,18,desktop,returning,treatment,0,1779.5
36202,2026-06-19,18,desktop,returning,treatment,0,1696.4
36203,2026-06-19,18,mobile,returning,control,0,2484.0
36204,2026-06-19,18,desktop,returning,control,0,886.7
36205,2026-06-19,18,desktop,new,treatment,0,2203.9
36206,2026-06-19,18,desktop,returning,treatment,0,1138.9
36207,2026-06-19,18,desktop,returning,control,0,2237.5
36208,2026-06-19,18,mobile,returning,control,1,1575.8
36209,2026-06-19,18,mobile,new,treatment,1,2674.5
36210,2026-06-19,18,mobile,returning,control,1,1551.6
36211,2026-06-19,18,desktop,returning,treatment,0,2276.8
36212,2026-06-19,18,mobile,returning,treatment,0,2051.9
36213,2026-06-19,18,desktop,new,control,0,1015.9
36214,2026-06-19,18,desktop,new,treatment,0,1500.9
36215,2026-06-19,18,desktop,new,treatment,0,1444.5
36216,2026-06-19,18,mobile,new,control,0,2452.7
36217,2026-06-19,18,mobile,new,control,0,2047.4
36218,2026-06-19,18,desktop,new,control,0,2576.4
36219,2026-06-19,18,mobile,returning,control,0,1604.9
36220,2026-06-19,18,desktop,returning,treatment,0,1758.3
36221,2026-06-19,18,desktop,returning,treatment,0,1909.7
36222,2026-06-19,18,desktop,returning,control,0,1150.9
36223,2026-06-19,18,mobile,new,treatment,1,2304.3
36224,2026-06-19,18,mobile,returning,control,0,1109.7
36225,2026-06-19,18,mobile,returning,treatment,0,2053.4
36226,2026-06-19,18,desktop,returning,treatment,0,1441.5
36227,2026-06-19,18,mobile,new,control,0,1656.4
36228,2026-06-19,18,mobile,returning,treatment,0,2887.0
36229,2026-06-19,18,mobile,returning,treatment,0,1771.9
36230,2026-06-19,18,mobile,new,treatment,0,3036.9
36231,2026-06-19,18,desktop,new,control,0,1404.9
36232,2026-06-19,18,desktop,returning,control,0,1295.6
36233,2026-06-19,18,mobile,returning,control,0,2783.8
36234,2026-06-19,18,desktop,returning,treatment,0,1964.1
36235,2026-06-19,18,mobile,new,treatment,0,2198.5
36236,2026-06-19,18,desktop,returning,treatment,0,1568.2
36237,2026-06-19,18,mobile,new,control,0,1386.7
36238,2026-06-19,18,mobile,returning,treatment,0,1974.1
36239,2026-06-19,18,mobile,returning,control,0,1625.5
36240,2026-06-19,18,mobile,returning,control,0,2593.4
36241,2026-06-19,18,mobile,returning,treatment,1,1641.3
36242,2026-06-19,18,desktop,returning,control,1,1829.1
36243,2026-06-19,18,mobile,new,treatment,1,2458.5
36244,2026-06-19,18,mobile,returning,treatment,0,2674.3
36245,2026-06-19,18,desktop,returning,control,0,1461.2
36246,2026-06-19,18,mobile,new,control,0,2018.6
36247,2026-06-19,18,desktop,returning,control,0,991.4
36248,2026-06-19,18,desktop,returning,treatment,0,1271.0
36249,2026-06-19,18,desktop,returning,treatment,0,1950.4
36250,2026-06-19,18,mobile,returning,treatment,0,1928.2
36251,2026-06-19,18,desktop,returning,treatment,0,1455.2
36252,2026-06-19,18,desktop,new,control,0,1867.2
36253,2026-06-19,18,desktop,returning,control,0,2048.0
36254,2026-06-19,18,mobile,new,treatment,1,1724.0
36255,2026-06-19,18,desktop,returning,control,0,1272.5
36256,2026-06-19,18,desktop,returning,treatment,0,1196.1
36257,2026-06-19,18,desktop,returning,treatment,1,1475.0
36258,2026-06-19,18,desktop,new,control,0,1200.4
36259,2026-06-19,18,desktop,returning,treatment,0,1485.9
36260,2026-06-19,18,desktop,new,treatment,0,1522.1
36261,2026-06-19,18,desktop,returning,control,0,978.5
36262,2026-06-19,18,desktop,returning,treatment,1,1486.0
36263,2026-06-19,18,mobile,returning,treatment,1,2893.7
36264,2026-06-19,18,mobile,new,treatment,1,2208.4
36265,2026-06-19,18,mobile,returning,treatment,0,1976.1
36266,2026-06-19,18,mobile,new,treatment,0,2536.9
36267,2026-06-19,18,mobile,new,control,0,1642.3
36268,2026-06-19,18,desktop,new,control,0,2209.6
36269,2026-06-19,18,mobile,returning,treatment,0,2237.7
36270,2026-06-19,18,desktop,returning,treatment,0,1130.2
36271,2026-06-19,18,mobile,returning,control,0,2309.0
36272,2026-06-19,18,desktop,returning,control,0,1741.7
36273,2026-06-19,18,mobile,new,control,0,1916.6
36274,2026-06-19,18,mobile,new,treatment,0,1416.4
36275,2026-06-19,18,desktop,new,control,0,2220.9
36276,2026-06-19,18,mobile,new,control,0,2212.3
36277,2026-06-19,18,desktop,new,control,0,1485.1
36278,2026-06-19,18,desktop,returning,control,0,1414.3
36279,2026-06-19,18,desktop,new,control,0,1568.0
36280,2026-06-19,18,desktop,new,treatment,0,2170.2
36281,2026-06-19,18,mobile,returning,control,0,2220.4
36282,2026-06-19,18,desktop,returning,control,0,1611.0
36283,2026-06-19,18,mobile,returning,treatment,1,2384.1
36284,2026-06-19,18,desktop,new,treatment,0,1800.7
36285,2026-06-19,18,desktop,returning,control,0,998.4
36286,2026-06-19,18,mobile,new,treatment,0,2153.9
36287,2026-06-19,18,mobile,returning,treatment,0,1967.7
36288,2026-06-19,18,mobile,returning,control,0,1711.3
36289,2026-06-19,18,desktop,returning,treatment,0,1352.4
36290,2026-06-19,18,mobile,returning,control,0,2325.5
36291,2026-06-19,18,desktop,returning,control,0,1622.2
36292,2026-06-19,18,desktop,returning,control,0,1349.8
36293,2026-06-19,18,mobile,new,treatment,0,1968.4
36294,2026-06-19,18,mobile,new,treatment,0,1633.2
36295,2026-06-19,18,mobile,returning,control,0,2093.3
36296,2026-06-19,18,mobile,new,control,1,2641.0
36297,2026-06-19,18,mobile,new,control,0,1670.8
36298,2026-06-19,18,desktop,returning,control,0,1348.0
36299,2026-06-19,18,desktop,returning,control,0,1238.1
36300,2026-06-19,18,desktop,returning,treatment,0,1604.2
36301,2026-06-19,18,mobile,returning,treatment,0,1772.0
36302,2026-06-19,18,mobile,new,control,0,2074.9
36303,2026-06-19,18,mobile,new,control,0,2030.4
36304,2026-06-19,18,desktop,new,treatment,0,1140.8
36305,2026-06-19,18,mobile,returning,treatment,1,1439.3
36306,2026-06-19,18,mobile,new,treatment,0,1452.8
36307,2026-06-19,18,mobile,returning,control,0,1581.1
36308,2026-06-19,18,mobile,returning,treatment,0,2305.5
36309,2026-06-19,18,mobile,returning,control,0,1627.7
36310,2026-06-19,18,mobile,returning,control,0,1564.6
36311,2026-06-19,18,desktop,returning,control,0,1270.6
36312,2026-06-19,18,mobile,returning,control,0,1965.6
36313,2026-06-19,18,mobile,returning,control,0,2430.1
36314,2026-06-19,18,mobile,new,control,0,1888.7
36315,2026-06-19,18,mobile,returning,control,1,2243.5
36316,2026-06-19,18,desktop,returning,control,0,1167.5
